CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.115685, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.972538, FlushAsyncLoading=0.011068, FlushStreamingFunc=0.066701, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=1.333691, TagPackageExports=10.514275, BeginCacheForCookedPlatformData=0.003874, SerializeImports=11.692155, GatherLocalizableTextData=31.742920, MarkNames=0.099082, SerializeSummary=0.019647, SerializeNames=0.307754, SerializeGatherableTextData=0.357572, BuildExportMap=0.247143, SortExportsNonSeekfree=2.637494, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=14.231950, SortExportsSeekfree=0.004705, BuildDependencyMap=0.180170, SerializeImportMap=0.022974, SerializeExportMap=0.105165, SerializeDependencyMap=0.038192, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.206586, SerializeExports=19.229353, SerializeBulkData=0.024352, MoveFile=3.780778, UnaccountedTime=1.373269, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.409570, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.059504, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.222512, TagPackageExports=3.864359, BeginCacheForCookedPlatformData=0.002488, SerializeImports=5.391505, GatherLocalizableTextData=52.216019, MarkNames=0.102956, SerializeSummary=0.014942, SerializeNames=0.250190, SerializeGatherableTextData=0.483494, BuildExportMap=0.194836, SortExportsNonSeekfree=2.272453, SortExportsSeekfreeConstructor=0.009686, SortExportsSeekfreeInner=8.067467, SortExportsSeekfree=0.003874, BuildDependencyMap=0.150833, SerializeImportMap=0.012178, SerializeExportMap=0.092436, SerializeDependencyMap=0.038747, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.837946, SerializeExports=11.559031, SerializeBulkData=0.004705, MoveFile=4.482635, UnaccountedTime=1.367178, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_22, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=4.497580, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.066422, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.239946, TagPackageExports=24.513475, BeginCacheForCookedPlatformData=0.004150, SerializeImports=25.815617, GatherLocalizableTextData=13.222620, MarkNames=0.066422, SerializeSummary=0.013836, SerializeNames=0.102676, SerializeGatherableTextData=0.210889, BuildExportMap=0.163011, SortExportsNonSeekfree=2.997555, SortExportsSeekfreeConstructor=0.053693, SortExportsSeekfreeInner=25.626589, SortExportsSeekfree=0.005536, BuildDependencyMap=0.123989, SerializeImportMap=0.013560, SerializeExportMap=0.088561, SerializeDependencyMap=0.020478, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.239239, SerializeExports=32.631588, SerializeBulkData=0.008583, MoveFile=4.820276, UnaccountedTime=1.359154, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_23, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.443333, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.063099, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.239950, TagPackageExports=3.781605, BeginCacheForCookedPlatformData=0.002492, SerializeImports=5.493902, GatherLocalizableTextData=40.056705, MarkNames=0.077490, SerializeSummary=0.013284, SerializeNames=0.251573, SerializeGatherableTextData=0.396315, BuildExportMap=0.186812, SortExportsNonSeekfree=2.517935, SortExportsSeekfreeConstructor=0.062272, SortExportsSeekfreeInner=8.093756, SortExportsSeekfree=0.003599, BuildDependencyMap=0.159137, SerializeImportMap=0.012729, SerializeExportMap=0.093266, SerializeDependencyMap=0.020757, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.800582, SerializeExports=11.628222, SerializeBulkData=0.005260, MoveFile=4.743893, UnaccountedTime=1.292456, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_24, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.724517, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.082750, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.252403, TagPackageExports=5.253125, BeginCacheForCookedPlatformData=0.002764, SerializeImports=6.870218, GatherLocalizableTextData=53.627205, MarkNames=0.102676, SerializeSummary=0.015222, SerializeNames=0.287276, SerializeGatherableTextData=0.519473, BuildExportMap=0.180446, SortExportsNonSeekfree=2.547823, SortExportsSeekfreeConstructor=0.057567, SortExportsSeekfreeInner=9.451528, SortExportsSeekfree=0.003599, BuildDependencyMap=0.153877, SerializeImportMap=0.012454, SerializeExportMap=0.099633, SerializeDependencyMap=0.022970, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.876969, SerializeExports=13.687294, SerializeBulkData=0.005811, MoveFile=23.586061, UnaccountedTime=1.375481, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_25, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.609663, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.068083, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.260983, TagPackageExports=5.387627, BeginCacheForCookedPlatformData=0.002492, SerializeImports=7.292822, GatherLocalizableTextData=54.376667, MarkNames=0.102121, SerializeSummary=0.015222, SerializeNames=0.297513, SerializeGatherableTextData=0.496779, BuildExportMap=0.198714, SortExportsNonSeekfree=2.608989, SortExportsSeekfreeConstructor=0.054520, SortExportsSeekfreeInner=9.858638, SortExportsSeekfree=0.003599, BuildDependencyMap=0.161350, SerializeImportMap=0.014115, SerializeExportMap=0.102121, SerializeDependencyMap=0.024632, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.992099, SerializeExports=14.082502, SerializeBulkData=0.005811, MoveFile=4.737805, UnaccountedTime=1.381017, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_26, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/2DNonDiegetic/Menus/StartMenu_Auto1.uasset, AutoPackageBackupDelegate=8.141916, FlushAsyncLoading=0.007194, FlushStreamingFunc=0.061441, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.246316, TagPackageExports=5.524069, BeginCacheForCookedPlatformData=0.002768, SerializeImports=7.205647, GatherLocalizableTextData=53.498508, MarkNames=0.100743, SerializeSummary=0.014942, SerializeNames=0.266794, SerializeGatherableTextData=0.506464, BuildExportMap=0.204526, SortExportsNonSeekfree=2.453174, SortExportsSeekfreeConstructor=0.067253, SortExportsSeekfreeInner=10.015003, SortExportsSeekfree=0.004429, BuildDependencyMap=0.160795, SerializeImportMap=0.013009, SerializeExportMap=0.103507, SerializeDependencyMap=0.026293, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.925953, SerializeExports=14.373097, SerializeBulkData=0.006087, MoveFile=4.257630, UnaccountedTime=0.264302, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_27, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=8.949772, FlushAsyncLoading=0.014666, FlushStreamingFunc=0.077769, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=0.299450, TagPackageExports=34.386780, BeginCacheForCookedPlatformData=0.007197, SerializeImports=32.838051, GatherLocalizableTextData=76.020996, MarkNames=0.169374, SerializeSummary=0.018544, SerializeNames=0.423439, SerializeGatherableTextData=0.388011, BuildExportMap=0.321038, SortExportsNonSeekfree=7.339872, SortExportsSeekfreeConstructor=0.768553, SortExportsSeekfreeInner=36.173527, SortExportsSeekfree=0.008024, BuildDependencyMap=0.418734, SerializeImportMap=0.023246, SerializeExportMap=0.245761, SerializeDependencyMap=0.049539, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.849058, SerializeExports=52.823502, SerializeBulkData=0.011902, MoveFile=4.133917, UnaccountedTime=1.581669, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_28, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.605513, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.106551, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.239674, TagPackageExports=6.024171, BeginCacheForCookedPlatformData=0.002492, SerializeImports=7.856578, GatherLocalizableTextData=54.401016, MarkNames=0.107657, SerializeSummary=0.015497, SerializeNames=0.268456, SerializeGatherableTextData=0.502039, BuildExportMap=0.198711, SortExportsNonSeekfree=2.676517, SortExportsSeekfreeConstructor=0.011072, SortExportsSeekfreeInner=10.403850, SortExportsSeekfree=0.003874, BuildDependencyMap=0.172142, SerializeImportMap=0.011068, SerializeExportMap=0.095204, SerializeDependencyMap=0.024356, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.989882, SerializeExports=14.639892, SerializeBulkData=0.004429, MoveFile=4.330970, UnaccountedTime=1.282495, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_29, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=4.763819, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.091884, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.267901, TagPackageExports=33.151615, BeginCacheForCookedPlatformData=0.007473, SerializeImports=33.330677, GatherLocalizableTextData=76.665565, MarkNames=0.179894, SerializeSummary=0.034317, SerializeNames=0.409599, SerializeGatherableTextData=0.393547, BuildExportMap=0.326853, SortExportsNonSeekfree=7.327694, SortExportsSeekfreeConstructor=0.930455, SortExportsSeekfreeInner=37.890247, SortExportsSeekfree=0.008304, BuildDependencyMap=0.431743, SerializeImportMap=0.022139, SerializeExportMap=0.238013, SerializeDependencyMap=0.049815, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.196113, SerializeExports=52.804131, SerializeBulkData=0.011347, MoveFile=3.529206, UnaccountedTime=1.470130, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_30, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.315444, FlushAsyncLoading=0.008024, FlushStreamingFunc=0.061717, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.267070, TagPackageExports=6.178603, BeginCacheForCookedPlatformData=0.003044, SerializeImports=8.156028, GatherLocalizableTextData=67.315605, MarkNames=0.126477, SerializeSummary=0.016883, SerializeNames=0.279799, SerializeGatherableTextData=0.583958, BuildExportMap=0.211995, SortExportsNonSeekfree=2.725504, SortExportsSeekfreeConstructor=0.054799, SortExportsSeekfreeInner=10.769721, SortExportsSeekfree=0.004150, BuildDependencyMap=0.183214, SerializeImportMap=0.013564, SerializeExportMap=0.110149, SerializeDependencyMap=0.023525, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.069865, SerializeExports=15.118960, SerializeBulkData=0.006087, MoveFile=4.363626, UnaccountedTime=1.366351, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_31, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.190302, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.065312, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.253785, TagPackageExports=6.097235, BeginCacheForCookedPlatformData=0.002768, SerializeImports=8.626513, GatherLocalizableTextData=67.350754, MarkNames=0.143912, SerializeSummary=0.017159, SerializeNames=0.287551, SerializeGatherableTextData=0.619382, BuildExportMap=0.199266, SortExportsNonSeekfree=2.731591, SortExportsSeekfreeConstructor=0.065316, SortExportsSeekfreeInner=10.727655, SortExportsSeekfree=0.004429, BuildDependencyMap=0.180442, SerializeImportMap=0.013839, SerializeExportMap=0.104889, SerializeDependencyMap=0.022974, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.083983, SerializeExports=15.052535, SerializeBulkData=0.006642, MoveFile=3.810667, UnaccountedTime=1.402054, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_32, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.801735, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.092987, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.231370, TagPackageExports=6.144281, BeginCacheForCookedPlatformData=0.003044, SerializeImports=8.256771, GatherLocalizableTextData=67.171135, MarkNames=0.097971, SerializeSummary=0.014395, SerializeNames=0.287272, SerializeGatherableTextData=0.629622, BuildExportMap=0.202309, SortExportsNonSeekfree=2.981782, SortExportsSeekfreeConstructor=0.059225, SortExportsSeekfreeInner=10.828118, SortExportsSeekfree=0.004150, BuildDependencyMap=0.187643, SerializeImportMap=0.013009, SerializeExportMap=0.105720, SerializeDependencyMap=0.023246, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.073463, SerializeExports=15.237410, SerializeBulkData=0.006087, MoveFile=4.666678, UnaccountedTime=1.381293, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_33, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=8.372727, FlushAsyncLoading=0.008304, FlushStreamingFunc=0.062268, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.258215, TagPackageExports=31.337194, BeginCacheForCookedPlatformData=0.007197, SerializeImports=33.239902, GatherLocalizableTextData=76.222198, MarkNames=0.236902, SerializeSummary=0.019927, SerializeNames=0.398256, SerializeGatherableTextData=0.393547, BuildExportMap=0.334598, SortExportsNonSeekfree=7.232491, SortExportsSeekfreeConstructor=0.735622, SortExportsSeekfreeInner=36.664490, SortExportsSeekfree=0.017989, BuildDependencyMap=0.427313, SerializeImportMap=0.023250, SerializeExportMap=0.264578, SerializeDependencyMap=0.048708, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.180336, SerializeExports=52.606525, SerializeBulkData=0.011623, MoveFile=3.861591, UnaccountedTime=1.456574, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_34, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.636511, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.123709, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.220850, TagPackageExports=6.244745, BeginCacheForCookedPlatformData=0.002768, SerializeImports=8.024566, GatherLocalizableTextData=67.206841, MarkNames=0.101294, SerializeSummary=0.015222, SerializeNames=0.292532, SerializeGatherableTextData=0.605822, BuildExportMap=0.205908, SortExportsNonSeekfree=2.930302, SortExportsSeekfreeConstructor=0.010241, SortExportsSeekfreeInner=10.690015, SortExportsSeekfree=0.014946, BuildDependencyMap=0.174634, SerializeImportMap=0.013284, SerializeExportMap=0.107381, SerializeDependencyMap=0.022419, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.030291, SerializeExports=14.873196, SerializeBulkData=0.004984, MoveFile=4.266761, UnaccountedTime=1.385722, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_35, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.722584, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.083305, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.224173, TagPackageExports=6.086442, BeginCacheForCookedPlatformData=0.002488, SerializeImports=7.892005, GatherLocalizableTextData=66.852036, MarkNames=0.105720, SerializeSummary=0.015225, SerializeNames=0.270389, SerializeGatherableTextData=0.595860, BuildExportMap=0.196774, SortExportsNonSeekfree=2.928089, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=10.805145, SortExportsSeekfree=0.003874, BuildDependencyMap=0.187088, SerializeImportMap=0.013284, SerializeExportMap=0.105165, SerializeDependencyMap=0.022970, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.007592, SerializeExports=15.177354, SerializeBulkData=0.006091, MoveFile=4.548501, UnaccountedTime=1.387384, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_36, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu2.uasset, AutoPackageBackupDelegate=4.780699, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.065867, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.245761, TagPackageExports=32.570427, BeginCacheForCookedPlatformData=0.007197, SerializeImports=33.128365, GatherLocalizableTextData=75.749504, MarkNames=0.215039, SerializeSummary=0.017434, SerializeNames=0.422888, SerializeGatherableTextData=0.409044, BuildExportMap=0.323530, SortExportsNonSeekfree=7.328249, SortExportsSeekfreeConstructor=0.954535, SortExportsSeekfreeInner=37.098999, SortExportsSeekfree=0.007473, BuildDependencyMap=0.432014, SerializeImportMap=0.021033, SerializeExportMap=0.248253, SerializeDependencyMap=0.048432, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.989654, SerializeExports=52.891029, SerializeBulkData=0.010792, MoveFile=4.002184, UnaccountedTime=1.485076, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_37, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.969999, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.086900, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.234690, TagPackageExports=6.209873, BeginCacheForCookedPlatformData=0.002492, SerializeImports=8.118942, GatherLocalizableTextData=85.426865, MarkNames=0.105720, SerializeSummary=0.015501, SerializeNames=0.300001, SerializeGatherableTextData=0.750013, BuildExportMap=0.206739, SortExportsNonSeekfree=2.655204, SortExportsSeekfreeConstructor=0.058122, SortExportsSeekfreeInner=10.676730, SortExportsSeekfree=0.004150, BuildDependencyMap=0.177957, SerializeImportMap=0.013284, SerializeExportMap=0.104614, SerializeDependencyMap=0.027396, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.987670, SerializeExports=14.872365, SerializeBulkData=0.005260, MoveFile=3.842495, UnaccountedTime=1.443565, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_38, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=4.822489, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.061437, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.260983, TagPackageExports=6.087825, BeginCacheForCookedPlatformData=0.002488, SerializeImports=7.900585, GatherLocalizableTextData=96.449814, MarkNames=0.120666, SerializeSummary=0.016607, SerializeNames=0.287272, SerializeGatherableTextData=0.859883, BuildExportMap=0.213381, SortExportsNonSeekfree=2.556406, SortExportsSeekfreeConstructor=0.071403, SortExportsSeekfreeInner=11.183195, SortExportsSeekfree=0.004984, BuildDependencyMap=0.194281, SerializeImportMap=0.013839, SerializeExportMap=0.107933, SerializeDependencyMap=0.026569, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.026137, SerializeExports=15.433356, SerializeBulkData=0.006087, MoveFile=4.400436, UnaccountedTime=1.400117, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
SavePackageTransactionId148EE82A43D68350341AC0839D73FA17_39, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.231859, FlushAsyncLoading=0.007749, FlushStreamingFunc=0.062268, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.298899, TagPackageExports=6.394472, BeginCacheForCookedPlatformData=0.003044, SerializeImports=8.164331, GatherLocalizableTextData=97.612198, MarkNames=0.115130, SerializeSummary=0.015497, SerializeNames=0.273712, SerializeGatherableTextData=0.916619, BuildExportMap=0.202864, SortExportsNonSeekfree=2.580758, SortExportsSeekfreeConstructor=0.059780, SortExportsSeekfreeInner=10.907550, SortExportsSeekfree=0.004150, BuildDependencyMap=0.195112, SerializeImportMap=0.013284, SerializeExportMap=0.112917, SerializeDependencyMap=0.026014, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.214056, SerializeExports=14.995522, SerializeBulkData=0.005536, MoveFile=4.292503, UnaccountedTime=1.428619, RunGuid=RunID682FCD2B4EAA843B6B3DFFB3017B1B16
