CookerStat, GenerateAssetRegistry=0.028506, Initialize=0.120945, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/WoaLGameInstance.uasset, AutoPackageBackupDelegate=9.822108, FlushAsyncLoading=0.012729, FlushStreamingFunc=0.079706, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=0.721507, TagPackageExports=1.617368, BeginCacheForCookedPlatformData=0.003599, SerializeImports=2.063222, GatherLocalizableTextData=0.640694, MarkNames=0.017434, SerializeSummary=0.016052, SerializeNames=0.076108, SerializeGatherableTextData=0.107937, BuildExportMap=0.050094, SortExportsNonSeekfree=0.157751, SortExportsSeekfreeConstructor=0.059225, SortExportsSeekfreeInner=1.258139, SortExportsSeekfree=0.004426, BuildDependencyMap=0.020757, SerializeImportMap=0.012454, SerializeExportMap=0.012457, SerializeDependencyMap=0.002488, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.270113, SerializeExports=2.859730, SerializeBulkData=0.017989, MoveFile=3.840830, UnaccountedTime=1.439139, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_84, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.271590, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.119008, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.242993, TagPackageExports=33.398209, BeginCacheForCookedPlatformData=0.004981, SerializeImports=33.874779, GatherLocalizableTextData=28.194622, MarkNames=0.084687, SerializeSummary=0.014391, SerializeNames=0.128139, SerializeGatherableTextData=0.335429, BuildExportMap=0.211995, SortExportsNonSeekfree=4.541307, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=32.077797, SortExportsSeekfree=0.006087, BuildDependencyMap=0.202589, SerializeImportMap=0.016052, SerializeExportMap=0.116237, SerializeDependencyMap=0.042066, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.972092, SerializeExports=43.343746, SerializeBulkData=0.007749, MoveFile=4.593339, UnaccountedTime=1.396239, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_85, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.418824, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.067528, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.252403, TagPackageExports=32.792107, BeginCacheForCookedPlatformData=0.004981, SerializeImports=34.677101, GatherLocalizableTextData=29.155798, MarkNames=0.097141, SerializeSummary=0.016052, SerializeNames=0.113748, SerializeGatherableTextData=0.338748, BuildExportMap=0.231646, SortExportsNonSeekfree=4.498962, SortExportsSeekfreeConstructor=0.053413, SortExportsSeekfreeInner=32.974213, SortExportsSeekfree=0.012178, BuildDependencyMap=0.200648, SerializeImportMap=0.017159, SerializeExportMap=0.120666, SerializeDependencyMap=0.028506, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.567398, SerializeExports=42.768921, SerializeBulkData=0.009686, MoveFile=4.011869, UnaccountedTime=1.363304, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_86, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.633311, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.086349, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.255723, TagPackageExports=36.852131, BeginCacheForCookedPlatformData=0.004705, SerializeImports=36.037914, GatherLocalizableTextData=28.978395, MarkNames=0.082470, SerializeSummary=0.047326, SerializeNames=0.123158, SerializeGatherableTextData=0.318546, BuildExportMap=0.229433, SortExportsNonSeekfree=4.571196, SortExportsSeekfreeConstructor=0.050921, SortExportsSeekfreeInner=32.240807, SortExportsSeekfree=0.006091, BuildDependencyMap=0.193730, SerializeImportMap=0.017989, SerializeExportMap=0.123709, SerializeDependencyMap=0.027675, SerializeStringAssetReferenceMap=0.005536, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.120989, SerializeExports=43.946243, SerializeBulkData=0.009965, MoveFile=4.999340, UnaccountedTime=1.388211, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_87, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=10.889005, FlushAsyncLoading=0.009965, FlushStreamingFunc=0.061162, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.276204, TagPackageExports=37.235168, BeginCacheForCookedPlatformData=0.005256, SerializeImports=35.154507, GatherLocalizableTextData=29.899996, MarkNames=0.106830, SerializeSummary=0.015773, SerializeNames=0.117898, SerializeGatherableTextData=0.326023, BuildExportMap=0.224173, SortExportsNonSeekfree=4.745275, SortExportsSeekfreeConstructor=0.064205, SortExportsSeekfreeInner=34.910961, SortExportsSeekfree=0.005811, BuildDependencyMap=0.945125, SerializeImportMap=0.018265, SerializeExportMap=0.123709, SerializeDependencyMap=0.030994, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.160566, SerializeExports=44.365807, SerializeBulkData=0.010516, MoveFile=25.349562, UnaccountedTime=1.396239, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_88, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=8.227430, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.288103, TagPackageExports=37.981026, BeginCacheForCookedPlatformData=0.004705, SerializeImports=40.122570, GatherLocalizableTextData=30.577221, MarkNames=0.099082, SerializeSummary=0.022694, SerializeNames=0.257384, SerializeGatherableTextData=0.223063, BuildExportMap=0.226941, SortExportsNonSeekfree=5.069085, SortExportsSeekfreeConstructor=0.055626, SortExportsSeekfreeInner=36.853794, SortExportsSeekfree=0.006087, BuildDependencyMap=0.973079, SerializeImportMap=0.016604, SerializeExportMap=0.139210, SerializeDependencyMap=0.030722, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.390826, SerializeExports=48.340591, SerializeBulkData=0.011347, MoveFile=4.303571, UnaccountedTime=1.415890, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_89, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.427407, FlushAsyncLoading=0.004426, FlushStreamingFunc=0.064209, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.232197, TagPackageExports=39.114895, BeginCacheForCookedPlatformData=0.004981, SerializeImports=39.176064, GatherLocalizableTextData=31.263855, MarkNames=0.122327, SerializeSummary=0.017159, SerializeNames=0.252403, SerializeGatherableTextData=0.226110, BuildExportMap=0.257384, SortExportsNonSeekfree=4.961423, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=34.646931, SortExportsSeekfree=0.005811, BuildDependencyMap=0.951767, SerializeImportMap=0.017714, SerializeExportMap=0.139207, SerializeDependencyMap=0.031549, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.341563, SerializeExports=47.147495, SerializeBulkData=0.009961, MoveFile=4.397392, UnaccountedTime=1.452699, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_90, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.544475, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.084411, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.249080, TagPackageExports=39.965096, BeginCacheForCookedPlatformData=0.005256, SerializeImports=40.956440, GatherLocalizableTextData=32.238041, MarkNames=0.093542, SerializeSummary=0.015497, SerializeNames=0.259046, SerializeGatherableTextData=0.223342, BuildExportMap=0.289213, SortExportsNonSeekfree=5.492519, SortExportsSeekfreeConstructor=0.058118, SortExportsSeekfreeInner=40.034840, SortExportsSeekfree=0.006367, BuildDependencyMap=1.117822, SerializeImportMap=0.018541, SerializeExportMap=0.136718, SerializeDependencyMap=0.032105, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.747843, SerializeExports=49.397251, SerializeBulkData=0.010516, MoveFile=3.915835, UnaccountedTime=1.519673, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_91, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=11.109300, FlushAsyncLoading=0.010516, FlushStreamingFunc=0.066146, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.292256, TagPackageExports=44.081577, BeginCacheForCookedPlatformData=0.005260, SerializeImports=41.529602, GatherLocalizableTextData=33.254566, MarkNames=0.103507, SerializeSummary=0.014946, SerializeNames=0.266515, SerializeGatherableTextData=0.228051, BuildExportMap=0.270389, SortExportsNonSeekfree=6.096959, SortExportsSeekfreeConstructor=0.053138, SortExportsSeekfreeInner=40.814739, SortExportsSeekfree=0.005811, BuildDependencyMap=0.960622, SerializeImportMap=0.029061, SerializeExportMap=0.136442, SerializeDependencyMap=0.034038, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.087701, SerializeExports=52.647762, SerializeBulkData=0.009686, MoveFile=3.745906, UnaccountedTime=1.431387, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_92, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.217897, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.083026, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.231646, TagPackageExports=41.830158, BeginCacheForCookedPlatformData=0.005260, SerializeImports=42.453415, GatherLocalizableTextData=32.467472, MarkNames=0.095483, SerializeSummary=0.019647, SerializeNames=0.250466, SerializeGatherableTextData=0.226110, BuildExportMap=0.305541, SortExportsNonSeekfree=5.979333, SortExportsSeekfreeConstructor=0.051476, SortExportsSeekfreeInner=38.986763, SortExportsSeekfree=0.005811, BuildDependencyMap=1.235995, SerializeImportMap=0.017714, SerializeExportMap=0.140592, SerializeDependencyMap=0.034042, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.596459, SerializeExports=50.878452, SerializeBulkData=0.009961, MoveFile=4.499517, UnaccountedTime=1.395959, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_93, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.763667, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.064485, BlockTillAllRequestsFinished=0.009689, ResetLoadersForSaveUnMarkAllObjects=0.264853, TagPackageExports=44.254276, BeginCacheForCookedPlatformData=0.005536, SerializeImports=44.931496, GatherLocalizableTextData=34.016205, MarkNames=0.114854, SerializeSummary=0.017159, SerializeNames=0.278141, SerializeGatherableTextData=0.273436, BuildExportMap=0.280079, SortExportsNonSeekfree=5.995665, SortExportsSeekfreeConstructor=0.050921, SortExportsSeekfreeInner=44.172359, SortExportsSeekfree=0.006642, BuildDependencyMap=1.155458, SerializeImportMap=0.030443, SerializeExportMap=0.174910, SerializeDependencyMap=0.037916, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.013527, SerializeExports=54.460522, SerializeBulkData=0.010241, MoveFile=4.033178, UnaccountedTime=1.386277, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_94, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=7.155832, FlushAsyncLoading=0.005811, FlushStreamingFunc=0.085793, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.269286, TagPackageExports=47.210041, BeginCacheForCookedPlatformData=0.005260, SerializeImports=46.080318, GatherLocalizableTextData=35.219269, MarkNames=0.132564, SerializeSummary=0.017159, SerializeNames=0.273712, SerializeGatherableTextData=0.235520, BuildExportMap=0.296686, SortExportsNonSeekfree=6.052952, SortExportsSeekfreeConstructor=0.857946, SortExportsSeekfreeInner=45.895447, SortExportsSeekfree=0.006642, BuildDependencyMap=0.264026, SerializeImportMap=0.018541, SerializeExportMap=0.159137, SerializeDependencyMap=0.033762, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.988899, SerializeExports=58.236317, SerializeBulkData=0.010516, MoveFile=4.026536, UnaccountedTime=1.429729, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_95, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Blueprints/SaveState/SaveLoadFunctions_Auto2.uasset, AutoPackageBackupDelegate=10.604221, FlushAsyncLoading=0.009410, FlushStreamingFunc=0.067528, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.272606, TagPackageExports=51.886127, BeginCacheForCookedPlatformData=0.005260, SerializeImports=52.720551, GatherLocalizableTextData=36.654247, MarkNames=0.841897, SerializeSummary=0.019647, SerializeNames=0.281740, SerializeGatherableTextData=0.263471, BuildExportMap=0.293918, SortExportsNonSeekfree=7.107675, SortExportsSeekfreeConstructor=0.061437, SortExportsSeekfreeInner=49.827053, SortExportsSeekfree=0.009134, BuildDependencyMap=0.277035, SerializeImportMap=0.019927, SerializeExportMap=0.164945, SerializeDependencyMap=0.037365, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.619073, SerializeExports=62.941463, SerializeBulkData=0.011072, MoveFile=3.648214, UnaccountedTime=0.341240, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_96, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Blueprints/SaveState/WoaLSaveGame_Auto2.uasset, AutoPackageBackupDelegate=9.207151, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.059228, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.239395, TagPackageExports=0.878427, BeginCacheForCookedPlatformData=0.001937, SerializeImports=1.388215, GatherLocalizableTextData=0.528604, MarkNames=0.012733, SerializeSummary=0.011347, SerializeNames=0.064205, SerializeGatherableTextData=0.086073, BuildExportMap=0.040404, SortExportsNonSeekfree=0.114579, SortExportsSeekfreeConstructor=0.007749, SortExportsSeekfreeInner=0.946235, SortExportsSeekfree=0.003044, BuildDependencyMap=0.015222, SerializeImportMap=0.008304, SerializeExportMap=0.010516, SerializeDependencyMap=0.003319, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.213932, SerializeExports=2.116639, SerializeBulkData=0.004705, MoveFile=21.692768, UnaccountedTime=0.151109, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_97, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.450377, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.080537, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.233583, TagPackageExports=49.503525, BeginCacheForCookedPlatformData=0.004984, SerializeImports=52.652187, GatherLocalizableTextData=36.732296, MarkNames=0.857394, SerializeSummary=0.019096, SerializeNames=0.280630, SerializeGatherableTextData=0.256553, BuildExportMap=0.290319, SortExportsNonSeekfree=6.987009, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=49.580463, SortExportsSeekfree=0.006367, BuildDependencyMap=0.269283, SerializeImportMap=0.018544, SerializeExportMap=0.177123, SerializeDependencyMap=0.047050, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.402928, SerializeExports=63.768963, SerializeBulkData=0.010241, MoveFile=4.543520, UnaccountedTime=3.234737, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_98, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=6.223988, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.226110, TagPackageExports=0.927139, BeginCacheForCookedPlatformData=0.002213, SerializeImports=1.357768, GatherLocalizableTextData=0.516705, MarkNames=0.015777, SerializeSummary=0.010241, SerializeNames=0.072785, SerializeGatherableTextData=0.089396, BuildExportMap=0.040404, SortExportsNonSeekfree=0.111535, SortExportsSeekfreeConstructor=0.007469, SortExportsSeekfreeInner=1.003798, SortExportsSeekfree=0.003047, BuildDependencyMap=0.015773, SerializeImportMap=0.009131, SerializeExportMap=0.011072, SerializeDependencyMap=0.003599, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.239119, SerializeExports=2.072912, SerializeBulkData=0.004705, MoveFile=3.706604, UnaccountedTime=1.169022, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_99, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.732665, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.264302, TagPackageExports=51.707066, BeginCacheForCookedPlatformData=0.005256, SerializeImports=51.658356, GatherLocalizableTextData=37.131104, MarkNames=1.187012, SerializeSummary=0.022970, SerializeNames=0.274818, SerializeGatherableTextData=0.279248, BuildExportMap=0.361446, SortExportsNonSeekfree=6.760899, SortExportsSeekfreeConstructor=0.081643, SortExportsSeekfreeInner=50.923286, SortExportsSeekfree=0.006642, BuildDependencyMap=0.273436, SerializeImportMap=0.018265, SerializeExportMap=0.165500, SerializeDependencyMap=0.039853, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.281983, SerializeExports=64.482445, SerializeBulkData=0.010520, MoveFile=4.608281, UnaccountedTime=1.466535, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_100, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.499916, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.092160, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.261813, TagPackageExports=49.913128, BeginCacheForCookedPlatformData=0.004705, SerializeImports=50.137299, GatherLocalizableTextData=36.590595, MarkNames=0.968650, SerializeSummary=0.018820, SerializeNames=0.266518, SerializeGatherableTextData=0.268176, BuildExportMap=0.294194, SortExportsNonSeekfree=6.900936, SortExportsSeekfreeConstructor=0.057839, SortExportsSeekfreeInner=51.404293, SortExportsSeekfree=0.018265, BuildDependencyMap=0.270668, SerializeImportMap=0.018541, SerializeExportMap=0.164118, SerializeDependencyMap=0.034317, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.322115, SerializeExports=62.921535, SerializeBulkData=0.010796, MoveFile=4.413720, UnaccountedTime=1.473177, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_101, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.500747, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.064209, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.254065, TagPackageExports=52.255043, BeginCacheForCookedPlatformData=0.005260, SerializeImports=49.634987, GatherLocalizableTextData=36.444466, MarkNames=0.911087, SerializeSummary=0.018265, SerializeNames=0.266794, SerializeGatherableTextData=0.266794, BuildExportMap=0.292808, SortExportsNonSeekfree=6.741248, SortExportsSeekfreeConstructor=0.060610, SortExportsSeekfreeInner=51.235191, SortExportsSeekfree=0.006642, BuildDependencyMap=0.279248, SerializeImportMap=0.018541, SerializeExportMap=0.169929, SerializeDependencyMap=0.036810, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.637618, SerializeExports=62.886665, SerializeBulkData=0.009686, MoveFile=4.214734, UnaccountedTime=1.439411, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_102, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.434876, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.087731, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.275094, TagPackageExports=51.591656, BeginCacheForCookedPlatformData=0.004984, SerializeImports=51.313236, GatherLocalizableTextData=36.016880, MarkNames=1.006842, SerializeSummary=0.017989, SerializeNames=0.276756, SerializeGatherableTextData=0.267904, BuildExportMap=0.291977, SortExportsNonSeekfree=7.115424, SortExportsSeekfreeConstructor=0.060610, SortExportsSeekfreeInner=50.923840, SortExportsSeekfree=0.006642, BuildDependencyMap=0.272885, SerializeImportMap=0.019096, SerializeExportMap=0.167992, SerializeDependencyMap=0.037085, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.828025, SerializeExports=65.076088, SerializeBulkData=0.009689, MoveFile=4.403480, UnaccountedTime=1.369394, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_103, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.361537, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.105996, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.246312, TagPackageExports=53.595104, BeginCacheForCookedPlatformData=0.016328, SerializeImports=51.372742, GatherLocalizableTextData=37.549839, MarkNames=0.935715, SerializeSummary=0.017989, SerializeNames=0.254340, SerializeGatherableTextData=0.262640, BuildExportMap=0.295024, SortExportsNonSeekfree=7.120680, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=50.432877, SortExportsSeekfree=0.006087, BuildDependencyMap=0.287276, SerializeImportMap=0.019372, SerializeExportMap=0.175741, SerializeDependencyMap=0.039574, SerializeStringAssetReferenceMap=0.004154, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.505880, SerializeExports=64.916122, SerializeBulkData=0.010241, MoveFile=4.210859, UnaccountedTime=1.470685, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
SavePackageTransactionIdA3D859AE40A67B87890C34BBE0219884_104, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.338291, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.063375, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.229154, TagPackageExports=53.400814, BeginCacheForCookedPlatformData=0.004984, SerializeImports=51.903835, GatherLocalizableTextData=37.501129, MarkNames=1.139406, SerializeSummary=0.018269, SerializeNames=0.260428, SerializeGatherableTextData=0.287272, BuildExportMap=0.293918, SortExportsNonSeekfree=7.164408, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=51.512783, SortExportsSeekfree=0.006642, BuildDependencyMap=0.262920, SerializeImportMap=0.016607, SerializeExportMap=0.154708, SerializeDependencyMap=0.038471, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.758559, SerializeExports=64.591209, SerializeBulkData=0.009410, MoveFile=4.263163, UnaccountedTime=1.387659, RunGuid=RunIDA4B699DC4D437F1DAB08B2B8784FBD41
