CookerStat, GenerateAssetRegistry=0.022240, Initialize=0.111189, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-17.56.36, Duration=0.449035, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2016.05.27-17.56.36, HierarchicalDDC=, DataSize=16696, Duration=0.743259, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_43, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_61700A564DF661766B81E19F2B110F9__4EE96F627EB0D6CDACA91148111959C0BD62EDF2, StartTime=2016.05.27-18.22.51, HierarchicalDDC=, DataSize=155288, Duration=0.915177, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_36, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C41DAE34E2D31C86DF00A9C9FF970DE_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.22.51, Duration=182.100281, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_43, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C41DAE34E2D31C86DF00A9C9FF97__5EC196E258DD754DAC38175901D6362F85EE3A11, StartTime=2016.05.27-18.22.52, HierarchicalDDC=, DataSize=141206, Duration=1.367204, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_37, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8DCF43B246800E1F529F42AB5F000351_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.22.52, Duration=2.604827, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_38, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8DCF43B246800E1F529F42AB5F00035__8CD2FFDA6F7742FD19A1E01A754308B2434B4B86, StartTime=2016.05.27-18.22.52, HierarchicalDDC=, DataSize=155288, Duration=1.197428, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_38, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E242748442EAB35534FD7FB55EF38ACC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.22.52, Duration=2.581738, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_44, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E242748442EAB35534FD7FB55EF38AC__DB06DA048B710EAD60FF243160884349D23B3A1D, StartTime=2016.05.27-18.22.52, HierarchicalDDC=, DataSize=155288, Duration=1.351379, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_44, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_4862A66E4C8663E6F2CCEB8E427D63CF, StartTime=2016.05.27-18.22.57, HierarchicalDDC=, DataSize=2271988, Duration=5.260978, RunGuid=RunID11A920404D872BAC687DFD93012650BA
SavePackageTransactionId7F81681149D8A774E6FDA9AFD6168CA8_4, Filename=../../../../../../My Documents/RIT/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.099604, FlushAsyncLoading=0.010692, FlushStreamingFunc=0.041910, BlockTillAllRequestsFinished=0.003848, ResetLoadersForSaveUnMarkAllObjects=0.107769, TagPackageExports=64.692223, BeginCacheForCookedPlatformData=0.005562, SerializeImports=62.896942, GatherLocalizableTextData=51.266937, MarkNames=0.298504, SerializeSummary=0.017107, SerializeNames=0.644896, SerializeGatherableTextData=0.337847, BuildExportMap=0.760365, SortExportsNonSeekfree=15.214152, SortExportsSeekfreeConstructor=0.068855, SortExportsSeekfreeInner=77.771538, SortExportsSeekfree=0.007272, BuildDependencyMap=0.604272, SerializeImportMap=0.046615, SerializeExportMap=0.310048, SerializeDependencyMap=0.056021, SerializeStringAssetReferenceMap=0.001710, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.562413, SerializeExports=75.761574, SerializeBulkData=0.009835, MoveFile=0.662860, UnaccountedTime=0.753950, RunGuid=RunID11A920404D872BAC687DFD93012650BA
SavePackageTransactionId7F81681149D8A774E6FDA9AFD6168CA8_5, Filename=../../../../../../My Documents/RIT/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.033185, FlushAsyncLoading=0.003852, FlushStreamingFunc=0.082534, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.087667, TagPackageExports=60.469162, BeginCacheForCookedPlatformData=0.005987, SerializeImports=67.247871, GatherLocalizableTextData=50.610924, MarkNames=0.336990, SerializeSummary=0.017531, SerializeNames=0.666711, SerializeGatherableTextData=0.353239, BuildExportMap=0.800565, SortExportsNonSeekfree=15.223991, SortExportsSeekfreeConstructor=0.086386, SortExportsSeekfreeInner=77.591499, SortExportsSeekfree=0.007268, BuildDependencyMap=0.564501, SerializeImportMap=0.048753, SerializeExportMap=0.327580, SerializeDependencyMap=0.056021, SerializeStringAssetReferenceMap=0.002138, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.632308, SerializeExports=77.765556, SerializeBulkData=0.010692, MoveFile=0.650030, UnaccountedTime=0.441339, RunGuid=RunID11A920404D872BAC687DFD93012650BA
