CookerStat, GenerateAssetRegistry=0.022590, Initialize=0.191852, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BA5FEB7E45EB21F435488CAA741D70EB__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=458, Duration=4.251115, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_99, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E7373B2C4F22C5DBE31AE1BAA8766251__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=442, Duration=23.602036, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_90, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_583ADAFA4C7EF7DD7EE7A9A7876231AF__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=447, Duration=3.122304, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_94, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9D511E784CED14AC691A53B42F659D1A__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=2.828956, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_104, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A1A79AC74A3F4D8F0D8697B2A5FDAF07__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=480, Duration=3.388543, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_91, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A99ABBEF4361E094E5FC59A2FD69EB5F__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=813, Duration=3.353305, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_95, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A165464048063D3B299BCC9F436B42F7__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.084954, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_105, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D187ABA7484F3D01EFC3A182656A1254__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=663, Duration=3.366556, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_92, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9F1EC99447B2831C774BD4B8A8BF4476__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=392, Duration=10.057203, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_96, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B73A3C5B4179AE9E25C97C866B27F46B__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=3.115978, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_106, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AA9CF7CB4104FF5DAE0B7BB61886F3E3__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.208440, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_97, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_84B6C7054738BA0DE1B107B787F861E7__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=2.888586, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_107, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_503001B949472BD1AE0934A7FF133F74__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=404, Duration=3.411431, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_98, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6AF858D047CF78AC9DFC2E9FB52E4CFD__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=480, Duration=3.380410, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_108, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_58530D4A40269117D4DEE2A1DCF31AF1__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=4.302915, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_99, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_645FF7304D447AE0363D1ABBBBDB576A__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=404, Duration=3.294576, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_93, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D8B2A1C64BB28A0B2719C2AC1D4CCD79__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=473, Duration=3.147300, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_86, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E3CDC3E6483FC5BD76C73780EFF3EF94__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=473, Duration=3.675867, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_100, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B65622FF498F374DC41F72B1BDE8EB7C__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.788207, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_109, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8732239F464A55408E32A79DE840BA59__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=423, Duration=4.220393, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_94, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DE65C679478684EF1832DD9A20D9964A__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.050018, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_87, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4208B7754EAFCBFC2446DDB52B154446__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=404, Duration=3.834587, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_95, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_71F4FF77462285ADC9C2FA84863BB2D5__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=4.136365, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_100, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E01E613946587BC28E2479920F113426__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.792420, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_101, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2C3F60B04F23BECDEF5E53B701A7EF41__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=461, Duration=3.400892, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_110, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_47A5509542B1EEB8127A68B58C34816B__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.745139, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_88, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7EC4491044BB21EE2D719EA965CBDCD0__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.913797, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_102, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AD15CA4FE861AE6F6507ABB3CCF46C__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=485, Duration=151.972992, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_96, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EC98B3B141C3D70A5788E1A7A5BBFA85__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=4.148111, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_101, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A7A4B90C418AB57783ABDBA14F71441B__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=3.692430, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_111, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09B58C3545F7F00CCD5C829EAEEA9BBE__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.292765, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_89, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_19AD5F30413114697F4BCCA3B280C514__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.589727, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_102, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_230C73BF4B8CFF5F9F0BC39DBD315073__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=799, Duration=3.669240, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_112, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0C55EC794EE19E3E2876BA8C3AF68218__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=2900, Duration=7.479127, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_97, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5274BF5646FC9464EBEF7C8D2ABCB6E1__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=989, Duration=3.927346, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_90, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8A39F9C741D757250B94D6823333340C__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=1357, Duration=6.200630, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_103, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97640703448C02FE5F2C069B3D7AEB21__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=568, Duration=144.106552, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_98, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D38A0C934BECCCDA97CDF685614122D6__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=6.543067, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_113, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F5F15CFA4C2491BA5D408EB826A6D3C4__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=4.173108, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_91, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9BB999E241EDF2B328481CB80C516325__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.437932, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_99, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0831CA7E4986340E044F718F23453339__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.581293, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_92, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_02D90C754E25953B1D621BAA325CEAA5__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=397, Duration=3.322281, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_114, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_76D96E4D4EDAEDFED3F60188B35B9710__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.534008, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_100, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CE0AB5614AD2BC0B2C576185C12E6D40__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=378, Duration=3.328912, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_93, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C39240974430322B3DC417BA3F55D5D9__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=2.959363, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_115, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4B5AB36D48DAD6646579D8833BA10AF6__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=442, Duration=132.351318, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_101, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FFABB86849F71D302EBB7D8E03F6004F__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=742, Duration=2.880759, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_94, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_96BA95FB48081621B7F0E8BC9FBF1604__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=435, Duration=129.670547, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_102, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_659D1F5C4FFD92841ECEF1B9E0B30314__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=556, Duration=130.347275, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_104, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_49B75D7F46CC90CF3F2845B2A97A9B97__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=385, Duration=3.880065, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_103, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6DD0ADB3474081E20F1321A746DBFA52__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=404, Duration=3.938492, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_116, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_39C92BA24C34724D4EA0588D32708668__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=466, Duration=3.470462, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_95, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3832A0DA4DA54A4463D142ADDA7E7564__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=518, Duration=3.660504, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_103, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E4F060040E0C4578248F5B397D396F2__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.750555, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_117, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8A88524649B17E0D1ECC68A2F2060718__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=708, Duration=3.512025, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_105, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_704A39534BDCF6794EFC6D981F1BA7F0__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=480, Duration=3.480699, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_96, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EF1992FD4952E1D4BCB439B9683825A8__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=390, Duration=4.140280, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_104, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D8DF27F34165CECD8AD285B17F2614E6__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=404, Duration=4.015594, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_118, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_537EFE50401841C8807B9C8E48E5947E__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=328, Duration=3.813505, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_104, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_86445C13437532A731F29F8A5588F8C6__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=347, Duration=3.856875, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_106, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_222B129C449EF7629371A1843251F5D2__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=3.708091, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_105, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6986FCE14445BF4409E7A59E7854AFFB__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=499, Duration=4.015594, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_97, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_95DDE14746844AB9BA1D25AA7169259A__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=1544, Duration=4.123412, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_107, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_374F04274CE50A4E4F9E4EAE6D0DF568__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=1709, Duration=29.072613, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_119, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A12E5BAA4024C1B06E5CB692EAFD6386__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=23062, Duration=3.634304, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_105, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D97F0EEE4617813F60B0B395FA640443__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=6505, Duration=7.197827, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_106, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A02937CB4A17D985339CC193861C52BB__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=1032, Duration=3.080439, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_98, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B1355B1846AC441F3F850DB99A7DD325__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=924, Duration=32.019932, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_120, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9D2514A04EF679555DF8A1A2166C6128__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=504, Duration=3.728870, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_107, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_61AA3EEE4E6641C314AA889A1005F98C__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=366, Duration=2.955451, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_108, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D49DEBCD461DA1860EE87D94E97D0E97__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=449, Duration=3.518954, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_106, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_842DF08945AEF6D08130E6879C2E41AF__1_0_13123_0, StartTime=2016.06.01-13.08.01, HierarchicalDDC=, DataSize=813, Duration=3.202416, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
